start_time,flow_size,mean_packet_size_20,mean_packet_size_16,mean_packet_size_8,mean_packet_size_4,mean_packet_size_32,coflow_id
2709978.612172531,1069840,557.1,558.375,557.375,548.5,565.0625,447
2709970.1194963013,1064401,573.8,570.25,566.875,580.25,566.75,447
2709933.674439369,1081062,564.7,565.3125,561.5,569.0,564.0625,447
2709926.4420470907,1065883,574.1,571.5625,576.25,554.5,571.21875,447
2710008.3641253826,1074158,565.95,568.375,566.5,563.0,565.53125,447
2709966.2398082493,1086646,570.45,574.1875,574.75,592.5,569.25,447
2709944.558059921,1068239,563.7,566.5625,568.25,558.75,567.21875,447
2709952.2734827627,1068786,573.6,575.5,578.375,574.0,572.9375,447
2710006.7099623536,1084395,562.1,561.875,554.75,553.0,564.21875,447
2709992.468453773,1068748,573.5,574.75,571.5,559.5,568.9375,447
2709946.5038088327,1060848,565.25,563.4375,556.0,557.0,566.90625,447
2710003.6289037378,1107182,573.0,569.875,570.375,570.0,572.5625,447
2709922.7121499367,1067789,574.65,569.3125,575.75,582.5,570.5625,447
2709982.0458402336,1111209,568.05,565.375,567.875,575.75,567.78125,447
2709916.6945374873,1049898,562.45,560.8125,567.75,574.75,561.15625,447
2709929.461460205,1080584,580.95,573.5,576.125,568.0,579.78125,447
2710001.1555648856,1074851,575.8,582.1875,567.625,568.75,574.875,447
2709971.915272951,1072560,568.8,568.5,575.375,568.25,569.375,447
2709957.864756258,1088648,563.45,563.8125,562.5,548.25,564.46875,447
2709953.898179417,1052493,568.15,566.125,554.0,559.75,568.4375,447
2709910.2992132627,1060597,581.2,584.0,595.0,596.0,579.09375,447
2709910.0140984356,1069446,565.1,568.6875,559.5,566.75,567.71875,447
2709983.3717971756,1102924,563.75,566.1875,574.375,571.5,570.25,447
2709918.886393266,1080904,575.15,573.25,577.5,587.25,573.3125,447
2709927.4272160204,1089473,560.25,563.375,574.375,568.25,564.09375,447
2709958.0378930313,1095328,569.55,567.375,570.25,578.5,571.78125,447
2709968.006261437,1092692,569.25,567.8125,565.0,579.5,566.21875,447
2709927.845066753,1078620,565.6,563.5,552.25,554.75,570.84375,447
2709967.547094532,1091999,563.7,567.9375,557.5,544.0,570.78125,447
2709976.7684152867,1067039,568.5,567.125,566.875,559.75,574.28125,447
2709922.0879207016,1083439,560.95,555.6875,556.875,555.5,565.375,447
2709942.249699084,1078749,581.4,583.5,582.0,568.0,574.90625,447
2709954.910771789,1065307,569.45,565.875,572.625,573.5,570.625,447
2709944.627298811,1085184,566.0,567.3125,569.375,570.0,568.59375,447
2709958.7053757356,1094192,562.0,564.3125,562.875,556.5,565.9375,447
2709984.8491523904,1076469,572.85,573.9375,570.125,564.25,573.53125,447
2709958.4026842425,1075668,570.65,572.375,584.375,575.5,570.8125,447
2709965.614781335,1079531,552.1,549.75,554.25,546.0,559.375,447
2709945.6439012093,1088001,561.85,560.125,568.0,569.0,567.46875,447
2709944.437946106,1077175,579.75,578.0625,574.25,567.25,576.84375,447
2709987.2066874853,1068696,567.7,566.375,573.375,582.75,569.9375,447
2709981.4128265125,1085311,565.1,563.5625,560.625,557.0,568.84375,447
2709997.560391506,1043762,573.5,573.25,569.0,585.75,573.40625,447
2709987.123936067,1057361,576.1,572.625,578.25,593.5,571.03125,447
2709912.0447731675,1090701,578.95,580.875,588.0,598.75,574.8125,447
2709916.834443891,1080002,568.1,565.25,563.875,559.5,570.75,447
2709929.078438953,1063795,557.95,558.0,561.5,562.5,563.125,447
2709965.438180806,1089513,572.25,573.4375,575.625,585.5,569.375,447
2709913.153194895,1074279,576.85,578.875,578.625,570.5,574.34375,447
2709927.4922566433,1080391,575.3,577.75,579.5,573.75,572.53125,447
2709909.3798520635,1067494,564.5,562.6875,570.625,554.25,568.65625,447
2709916.1152428514,1056626,573.15,571.625,567.625,579.5,569.78125,447
2709940.9316025553,1080487,566.8,567.5,570.125,583.75,567.5625,447
2709952.68033628,1063175,570.0,569.5,566.125,573.25,571.28125,447
2709995.418301912,1095079,577.45,574.6875,582.25,586.25,570.71875,447
2709915.6441370696,1062383,565.8,570.0625,566.5,564.75,567.75,447
2709960.348366733,1078592,575.1,564.4375,566.375,554.75,571.6875,447
2709967.587551363,1061134,577.6,577.375,571.5,574.25,576.21875,447
2709991.9874168597,1080698,574.7,575.1875,580.625,586.0,572.6875,447
2709913.4223836875,1090380,565.45,567.8125,569.5,577.0,567.53125,447
2709929.750387945,1085201,571.2,571.6875,566.75,579.25,569.875,447
2709964.5782280867,1088219,565.9,565.5625,556.875,553.75,566.59375,447
2709997.4207763243,1059202,573.0,573.3125,571.5,561.5,571.15625,447
2710007.725089948,1074038,567.95,564.9375,575.0,582.25,570.25,447
2709972.6665829453,1094615,569.5,570.5625,583.25,584.5,568.5625,447
2709913.5322800903,1101989,562.4,560.6875,565.625,568.0,567.8125,447
2709909.2316826712,1077831,571.55,577.75,575.25,592.5,571.34375,447
2710006.925096858,1078484,571.8,574.125,590.25,586.5,571.28125,447
2709966.831032524,1063133,568.75,567.3125,569.875,568.5,572.0,447
2709952.3316110265,1086866,573.55,571.25,569.375,569.25,571.09375,447
2709985.920406106,1063566,572.05,571.125,576.5,589.75,570.65625,447
2710006.325254075,1068763,579.35,584.0,589.875,597.75,574.0,447
2709942.6737870183,1097126,571.7,569.3125,561.625,569.0,571.09375,447
2709948.1338320575,1061940,576.3,583.0625,584.5,600.5,574.0,447
2709967.8598112357,1089231,570.8,573.1875,561.0,567.25,567.875,447
2709971.414530556,1067098,563.9,559.875,555.125,554.25,562.4375,447
2709939.848098197,1076047,570.65,568.875,582.875,581.5,572.34375,447
2709988.648029057,1070821,576.25,576.125,575.0,589.75,579.8125,447
2709947.801927001,1060032,558.4,557.3125,566.25,574.0,563.03125,447
2709927.7260691947,1073615,570.45,568.0,575.125,567.0,564.4375,447
2709943.727343292,1071463,574.25,574.0,579.75,588.25,569.6875,447
2709979.574761403,1068334,567.75,565.4375,562.875,569.75,569.21875,447
2709958.342098314,1076335,568.65,566.5,565.0,567.0,568.375,447
2709957.610291005,1072235,569.45,568.75,569.625,582.5,568.78125,447
2710001.284654186,1076655,565.1,567.3125,577.625,582.0,567.34375,447
2710006.9703163435,1076277,561.9,568.0,568.75,578.0,568.625,447
2709970.378866915,1089922,577.8,580.125,578.25,575.25,572.75,447
2709926.152113061,1068973,580.8,579.5625,575.625,576.25,580.53125,447
2709955.0309053888,1088555,576.15,574.5,570.875,562.5,575.5625,447
2709950.137030999,1089029,577.3,581.9375,576.625,572.25,575.0,447
2709971.9750218596,1069582,568.0,567.8125,569.625,570.75,567.09375,447
2709917.8974123267,1094714,570.5,572.6875,576.875,581.5,571.5625,447
2709930.134871813,1061520,567.55,567.8125,567.75,570.0,564.28125,447
2709993.1235837755,1063167,571.15,566.0,572.375,569.75,572.0625,447
2710005.687514081,1084972,575.3,575.8125,585.25,600.75,573.375,447
2709944.6361579103,1070836,553.95,552.3125,549.25,555.75,564.21875,447
2709991.313400505,1072115,571.05,574.25,586.25,603.5,572.65625,447
2709961.516660598,1078171,575.1,577.5625,585.0,596.5,574.71875,447
2709963.4920612895,1091461,572.95,570.9375,567.625,567.25,572.25,447
2709982.2382683246,1095817,567.6,569.0625,564.75,552.25,565.9375,447
2709917.0158721837,1099010,564.6,564.1875,564.75,570.0,561.28125,447
2710008.230001817,1051986,567.85,571.6875,578.875,594.5,573.25,447
2709958.630923374,1060079,578.25,574.0625,581.5,580.75,579.875,447
2709969.590064769,1063165,564.05,563.6875,565.375,581.0,563.53125,447
2709988.6751499423,1082152,567.65,569.5625,568.25,564.25,566.40625,447
2709926.069242731,1097209,577.05,574.4375,573.125,565.75,574.40625,447
2709933.1467950344,1054890,553.8,556.8125,556.125,567.5,556.90625,447
2709962.0213261526,1071712,569.1,575.0,577.125,569.75,571.15625,447
2709974.042783039,1056913,576.3,578.8125,576.25,565.25,577.34375,447
2709970.897567775,1077954,573.65,577.3125,578.25,580.25,571.34375,447
2709971.5840510195,1091934,570.35,569.0625,557.0,561.0,570.375,447
2709993.099128735,1077234,574.0,575.125,575.875,576.25,573.59375,447
2709945.555919267,1085370,575.1,575.0,572.25,573.5,575.875,447
2709985.0753662153,1086135,563.65,567.4375,569.75,573.5,564.9375,447
2709973.346171674,1078795,569.15,573.0625,577.125,582.0,572.5625,447
2709919.9902599864,1062382,565.7,564.4375,568.75,584.0,568.84375,447
2709915.2585796393,1069719,574.85,569.1875,569.5,584.5,575.15625,447
2709923.445774638,1064872,563.6,567.625,560.625,570.25,564.9375,447
2709931.9851427726,1062006,565.45,570.0,571.875,566.5,563.5625,447
2709976.813793142,1065206,565.65,565.5,558.5,558.75,567.4375,447
2709933.575273072,1069313,576.9,580.25,583.875,592.75,572.59375,447
2710000.632800811,1070468,567.95,568.8125,567.75,566.25,573.0625,447
2709956.482545587,1076188,574.8,572.5,566.0,565.0,571.625,447
2709997.0054082624,1069164,571.05,571.6875,576.875,575.25,569.8125,447
2709941.0266977972,1063065,566.4,563.25,570.125,557.0,568.65625,447
2709954.998254685,1082370,575.65,569.875,559.75,571.75,568.4375,447
2709962.5674049747,1093802,568.95,571.3125,572.125,559.0,569.34375,447
2709998.586358461,1052729,578.0,573.875,576.5,562.5,578.5625,447
2709956.586224926,1101676,559.8,562.375,552.125,558.25,557.75,447
2709979.3477063105,1077144,564.1,563.4375,552.75,552.75,563.59375,447
2709976.857304757,1062323,574.05,575.1875,582.125,566.0,574.15625,447
2709938.023277139,1070077,566.3,563.5625,567.375,567.0,562.59375,447
2709954.3273619656,1080004,568.05,562.5625,552.875,554.5,569.03125,447
2709999.8481384763,1068221,572.15,573.75,562.375,558.25,574.4375,447
2709982.432987629,1080801,573.25,575.875,572.875,573.25,573.9375,447
2709995.500492038,1069502,572.05,575.6875,559.75,550.0,571.34375,447
2709937.3656562828,1082271,577.4,579.1875,601.5,600.5,577.34375,447
2709997.5510898307,1058972,561.4,564.125,569.75,572.25,558.375,447
2709980.538571718,1085128,577.8,578.875,592.5,585.25,574.1875,447
2709925.0981615186,1042086,562.7,557.8125,562.625,564.0,568.4375,447
2709936.036816748,1099004,579.2,579.625,570.875,560.25,572.9375,447
2709917.474057737,1057843,577.1,577.5625,568.0,555.0,574.625,447
2709991.9421603386,1082588,565.7,564.75,568.375,553.5,564.03125,447
2709975.9746035025,1062153,579.15,579.625,586.875,592.75,576.65625,447
2710006.7891487367,1082732,561.45,565.0625,557.75,569.5,563.625,447
2709919.968630718,1081125,561.45,560.75,566.0,579.75,564.4375,447
2709937.180657481,1079318,575.2,574.9375,584.875,585.75,573.6875,447
2709952.3780024857,1065589,564.0,563.0,570.125,589.75,563.84375,447
2709978.6682990827,1056036,572.35,571.3125,566.0,555.5,575.46875,447
2709960.303308435,1064724,573.05,575.875,582.5,575.5,570.1875,447
2709942.32362939,1046569,561.0,559.625,554.25,543.75,565.4375,447
2709927.099289733,1082171,573.65,577.4375,597.75,595.5,571.53125,447
2709962.3018493215,1074988,560.55,557.25,563.875,564.0,566.21875,447
2709980.7765452075,1071474,569.6,572.75,568.5,574.25,575.5,447
2709977.3474897346,1064024,574.15,580.6875,566.75,584.25,573.75,447
2709948.564197001,1085839,571.65,574.375,577.625,576.0,568.9375,447
2709942.02274538,1071249,560.3,559.625,552.25,551.25,565.875,447
2709957.9635154936,1064382,562.0,559.4375,552.5,554.25,567.96875,447
2709977.862992623,1081493,581.95,582.5625,584.625,580.5,575.25,447
2709937.3544095345,1090066,574.6,568.125,578.25,570.75,570.90625,447
2709954.102556575,1069521,576.05,576.625,576.375,592.0,568.0,447
2709942.319366169,1083597,572.7,572.375,569.25,564.75,571.53125,447
2709979.4535687543,1059356,569.0,573.125,568.25,561.25,568.28125,447
2709970.819007352,1108546,576.35,579.4375,571.375,570.75,576.65625,447
2709920.7104247836,1048714,564.25,567.625,576.875,569.25,564.15625,447
2709919.558446486,1067452,570.3,570.5625,570.625,574.25,572.875,447
2709993.8502481403,1074810,578.95,574.0625,583.5,594.75,574.625,447
2709943.139339672,1080970,568.1,560.75,555.875,563.0,570.59375,447
2709937.183782595,1065678,572.0,575.6875,584.5,587.0,573.125,447
2709998.9392502136,1069241,569.8,566.0625,571.125,566.75,572.59375,447
2709989.7873503757,1071733,568.5,565.875,559.0,544.0,567.21875,447
2709924.47537491,1085417,567.5,575.375,568.375,570.5,566.375,447
2710006.536168201,1086320,565.05,566.5,554.5,564.75,565.6875,447
2709997.900798803,1076520,565.35,561.125,555.375,571.0,575.96875,447
2710000.2205115003,1065500,574.1,571.875,580.75,575.0,572.65625,447
2710006.399692068,1072011,566.8,567.6875,570.625,558.0,569.5625,447
2709943.1136639896,1057846,574.8,576.125,573.875,590.5,575.96875,447
2709993.5054806652,1057335,574.5,579.0,583.5,588.0,577.3125,447
2709909.226734844,1090886,573.2,572.8125,572.625,578.5,569.625,447
2709929.9911191813,1086120,571.6,574.9375,567.625,585.5,569.6875,447
2709971.5375258885,1055508,574.4,572.625,564.875,561.75,577.6875,447
2709925.727253868,1068612,560.95,561.3125,567.375,559.5,563.03125,447
2710003.430206927,1099157,577.0,580.75,573.5,565.25,571.25,447
2709954.629038457,1076065,573.55,574.8125,583.25,590.0,572.21875,447
2709943.5258051055,1056424,577.45,575.5,565.125,562.5,572.71875,447
2709960.005294801,1040426,563.5,563.875,563.75,561.75,561.46875,447
2709969.9455930996,1072772,573.9,579.3125,581.0,594.0,570.8125,447
2709918.1166030057,1073455,563.75,561.5,547.625,550.75,561.40625,447
2710004.864232856,1072900,574.2,572.125,576.125,589.75,573.03125,447
2709925.6258942406,1079141,580.15,578.75,578.875,587.0,572.59375,447
2709922.3299427503,1057057,567.45,560.4375,567.75,568.5,566.34375,447
2709998.346714746,1063171,571.0,570.5625,569.5,579.75,566.53125,447
2709968.9101093705,1082883,572.25,567.75,558.875,551.5,568.0,447
2709920.395076802,1037618,579.25,579.25,582.25,587.0,574.03125,447
2709982.7019544737,1085918,572.35,571.25,580.875,573.75,568.1875,447
2709917.131014918,1092871,573.75,574.1875,575.625,571.25,571.03125,447
2709945.484097191,1069249,568.55,569.9375,569.5,574.75,569.0625,447
2709997.607989193,1092546,571.65,568.625,555.875,554.75,570.21875,447
2709909.724070724,1073083,563.1,563.25,561.5,549.0,567.34375,447
2709935.5635010893,1092881,574.4,576.3125,572.25,571.25,571.625,447
2709928.2801429383,1097225,565.7,565.75,577.5,578.25,567.46875,447
2709977.8545767395,1076875,567.3,569.5,570.375,578.75,572.28125,447
2709942.1182097187,1074716,571.65,574.4375,569.625,570.5,570.125,447
2709968.763874995,1095863,575.05,572.3125,574.0,583.25,571.9375,447
2709970.006901588,1097454,563.95,565.125,564.375,550.5,569.84375,447
2710006.613394066,1091710,566.8,565.0,571.875,562.0,567.25,447
2709917.7830917737,1091922,566.35,568.875,564.375,563.75,569.5625,447
2709941.987061069,1074868,577.1,573.25,570.625,593.5,575.4375,447
2709945.4931647256,1096938,564.2,564.9375,560.5,550.0,562.84375,447
2710000.3908068803,1080507,575.35,573.6875,578.0,566.25,575.40625,447
2709974.9909192435,1085505,571.75,569.875,582.875,585.25,575.84375,447
2710001.602579738,1083605,567.65,567.5625,566.625,559.25,569.46875,447
2710008.63105409,1074591,567.7,568.3125,564.875,557.0,565.6875,447
2709918.8979158825,1077491,571.55,567.0625,559.375,558.75,566.875,447
2709965.973287662,1076586,566.1,562.0625,558.0,550.5,568.125,447
2709974.334705562,1081694,567.95,572.625,572.0,573.75,567.15625,447
2709925.2016232824,1082805,567.85,569.125,568.25,569.75,569.1875,447
2709961.6079480476,1076541,572.8,572.1875,560.625,559.0,569.875,447
2709968.0998796085,1047816,569.45,571.5625,574.0,570.5,568.125,447
2709955.7789931614,1060508,575.9,577.9375,567.25,572.5,575.0625,447
2709910.6508658454,1072812,569.15,572.125,574.875,571.25,570.25,447
2709924.643455539,1062350,569.9,571.625,572.0,579.25,575.1875,447
2709915.8925844636,1071014,566.95,568.0,567.875,566.25,565.5625,447
2709978.9143569567,1060899,569.05,568.0,567.875,582.5,573.4375,447
2710003.089770425,1087920,568.75,571.4375,572.0,566.75,572.6875,447
2709924.6221668418,1082701,568.1,567.1875,565.0,553.25,566.15625,447
2709968.4545299215,1069566,566.75,570.625,565.0,566.75,566.6875,447
2709923.3985900097,1079043,573.85,572.6875,576.125,562.5,575.1875,447
2709937.402347105,1079812,572.35,570.125,570.625,580.0,570.0625,447
2709964.83787507,1083551,569.4,574.125,575.375,582.75,568.40625,447
2709954.3217696245,1087035,568.2,563.25,571.75,568.75,566.9375,447
2709964.344044303,1106984,563.5,565.5625,569.125,573.5,569.5,447
2709963.6720252004,1072293,575.05,574.0,573.625,571.75,577.5,447
2710007.5372722456,1096427,569.8,572.8125,566.625,552.0,573.375,447
2709926.285772481,1094866,578.95,580.5,585.25,576.75,574.09375,447
2709968.245812319,1065343,572.6,571.8125,570.375,575.75,570.71875,447
2709931.288496742,1073727,567.2,566.1875,567.5,576.5,569.84375,447
2709917.6905405317,1048117,570.3,570.0,560.375,569.25,569.28125,447
2709981.1957933907,1068175,566.05,569.6875,572.625,599.25,566.15625,447
2709935.19864119,1097334,572.0,574.25,577.375,583.0,567.40625,447
2709934.784880104,1101885,567.95,569.3125,570.375,582.75,567.375,447
2709910.162643081,1075841,579.75,579.875,580.0,583.0,576.75,447
2709923.906242509,1090684,570.1,571.625,572.5,573.0,571.25,447
2709925.519395234,1090842,577.2,576.5,575.125,576.5,573.59375,447
2709994.3835046156,1051847,577.1,576.625,570.625,567.0,576.65625,447
2710005.745717618,1074551,579.1,575.75,570.875,571.75,576.78125,447
2709983.8288195026,1103469,565.6,566.625,568.625,571.75,566.15625,447
2709926.006357348,1052250,567.3,567.8125,570.375,576.75,567.3125,447
2709987.0041360753,1077870,573.2,575.125,570.0,571.75,570.53125,447
2709970.2929130625,1045672,569.25,570.9375,575.75,567.75,571.75,447
2709942.9581959615,1066103,565.9,565.3125,576.625,570.0,566.375,447
2709909.1181155816,1102692,568.15,564.375,556.875,564.25,568.4375,447
2709999.583828693,1066818,569.45,569.3125,565.375,553.0,569.46875,447
2709911.5906905276,1079116,568.95,568.75,561.75,550.75,568.8125,447
2709927.759971478,1078187,570.1,565.875,563.25,576.5,569.96875,447
2709941.0868005054,1084161,566.8,567.5625,579.5,586.5,569.40625,447
2709990.100307727,1098652,569.6,564.625,558.375,559.0,572.78125,447
2709956.899378,1100843,568.8,570.125,565.25,557.25,573.78125,447
2709998.4166311044,1044353,573.6,572.6875,568.75,569.75,569.875,447
2709989.222522072,1083447,570.35,569.1875,562.375,563.25,565.9375,447
2709939.659199976,1077112,576.3,580.125,580.375,568.5,571.21875,447
2709938.6362640755,1069657,567.8,570.625,564.875,568.5,569.375,447
2710008.3267588285,1077234,570.45,572.1875,568.5,567.25,572.40625,447
2709944.9431497455,1068263,574.4,571.1875,574.5,583.0,573.0,447
2709913.030759986,1056925,581.9,583.5625,591.5,598.5,575.8125,447
2709916.290665242,1077025,576.0,576.4375,580.0,585.0,574.4375,447
2709979.6783189517,1059263,574.25,571.6875,570.625,576.25,568.5,447
2709914.770191169,1063598,575.2,570.5,568.125,573.0,574.0,447
2709993.1465676585,1070244,566.5,560.3125,565.25,557.25,568.5625,447
2709959.2167545278,1088467,572.05,569.0625,560.125,543.0,572.0625,447
2709991.546115371,1099310,573.55,576.1875,571.875,573.0,578.53125,447
2709963.921071398,1082082,560.05,557.875,556.0,555.0,562.09375,447
2709966.715727587,1073084,568.4,569.125,568.375,566.75,567.1875,447
